Report Name,Validation Report for Planning BOM Maintenance Application UI
Report Time,6/23/2026, 07:25:11 CST
Trnx Type,ONETIME,Run By,APPL_TEAM

Summary,BOM_PARAMETERS,BOM_PRODUCED,BOM_CONSUMED,ITEM_BOM_ROUTING
Validated Count,17534,17534,11607,17083
Success Count,0,0,11605,12008
Error Count,17534,17534,2,5075
One Time Load,No

Error Details are below:
ERR_LOG_ID,ENG_CHANGE_ID,File name,ROW NUMBER,BOM_ID,Validation_sequence,Validation_description,Validation_ERROR_DETAILS,Remediation message
5906,EC9982823,BOM_PARAMETERS,5208,BOM1_HRL31447_1011,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL31447_1011,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5907,EC9982823,BOM_PARAMETERS,5209,BOM1_HRL31477_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL31477_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5908,EC9982823,BOM_PARAMETERS,5210,BOM1_HRL31486_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL31486_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5909,EC9982823,BOM_PARAMETERS,5211,BOM1_HRL31499_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL31499_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5910,EC9982823,BOM_PARAMETERS,5212,BOM1_HRL31570_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL31570_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5911,EC9982823,BOM_PARAMETERS,5213,BOM1_HRL31581_1011,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL31581_1011,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5912,EC9982823,BOM_PARAMETERS,5214,BOM1_HRL31585_1015,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL31585_1015,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5913,EC9982823,BOM_PARAMETERS,5215,BOM1_HRL31667_1014,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL31667_1014,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5914,EC9982823,BOM_PARAMETERS,5216,BOM1_HRL31768_1011,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL31768_1011,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5915,EC9982823,BOM_PARAMETERS,5218,BOM1_HRL32036_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL32036_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5916,EC9982823,BOM_PARAMETERS,5219,BOM1_HRL32043_1021,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL32043_1021,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5917,EC9982823,BOM_PARAMETERS,5220,BOM1_HRL32171_1015,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL32171_1015,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5918,EC9982823,BOM_PARAMETERS,5221,BOM1_HRL32241_1011,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL32241_1011,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5919,EC9982823,BOM_PARAMETERS,5222,BOM1_HRL32282_1007,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL32282_1007,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5920,EC9982823,BOM_PARAMETERS,5223,BOM1_HRL32282_1009,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL32282_1009,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5921,EC9982823,BOM_PARAMETERS,5224,BOM1_HRL32346_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL32346_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5922,EC9982823,BOM_PARAMETERS,5225,BOM1_HRL32493_1009,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL32493_1009,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5923,EC9982823,BOM_PARAMETERS,5226,BOM1_HRL32499_1009,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL32499_1009,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5924,EC9982823,BOM_PARAMETERS,5227,BOM1_HRL32516_1014,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL32516_1014,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5925,EC9982823,BOM_PARAMETERS,5228,BOM1_HRL32521_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL32521_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5926,EC9982823,BOM_PARAMETERS,5229,BOM1_HRL32528_1002,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL32528_1002,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5927,EC9982823,BOM_PARAMETERS,5230,BOM1_HRL32553_1011,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL32553_1011,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5928,EC9982823,BOM_PARAMETERS,5231,BOM1_HRL32709_1011,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL32709_1011,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5929,EC9982823,BOM_PARAMETERS,5232,BOM1_HRL32810_1015,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL32810_1015,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5930,EC9982823,BOM_PARAMETERS,5233,BOM1_HRL32810_1037,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL32810_1037,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5931,EC9982823,BOM_PARAMETERS,5234,BOM1_HRL32828_1011,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL32828_1011,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5932,EC9982823,BOM_PARAMETERS,5235,BOM1_HRL33086_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL33086_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5933,EC9982823,BOM_PARAMETERS,5236,BOM1_HRL33129_1011,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL33129_1011,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5934,EC9982823,BOM_PARAMETERS,5237,BOM1_HRL33215_1011,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL33215_1011,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5935,EC9982823,BOM_PARAMETERS,5238,BOM1_HRL33216_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL33216_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5936,EC9982823,BOM_PARAMETERS,5239,BOM1_HRL33279_1009,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL33279_1009,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5937,EC9982823,BOM_PARAMETERS,5240,BOM1_HRL33445_1009,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL33445_1009,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5938,EC9982823,BOM_PARAMETERS,5241,BOM1_HRL33492_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL33492_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5939,EC9982823,BOM_PARAMETERS,5242,BOM1_HRL33562_1011,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL33562_1011,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5940,EC9982823,BOM_PARAMETERS,5243,BOM1_HRL33565_1011,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL33565_1011,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5941,EC9982823,BOM_PARAMETERS,5244,BOM1_HRL33635_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL33635_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5942,EC9982823,BOM_PARAMETERS,5245,BOM1_HRL33635_1014,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL33635_1014,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5943,EC9982823,BOM_PARAMETERS,5246,BOM1_HRL33635_1015,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL33635_1015,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5944,EC9982823,BOM_PARAMETERS,5247,BOM1_HRL33635_1037,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL33635_1037,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5945,EC9982823,BOM_PARAMETERS,5248,BOM1_HRL33772_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL33772_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5946,EC9982823,BOM_PARAMETERS,5249,BOM1_HRL33886_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL33886_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5947,EC9982823,BOM_PARAMETERS,5250,BOM1_HRL33905_1001,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL33905_1001,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5948,EC9982823,BOM_PARAMETERS,5251,BOM1_HRL33905_1016,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL33905_1016,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5949,EC9982823,BOM_PARAMETERS,5252,BOM1_HRL33964_1016,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL33964_1016,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5950,EC9982823,BOM_PARAMETERS,5253,BOM1_HRL34037_1009,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL34037_1009,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5951,EC9982823,BOM_PARAMETERS,5254,BOM1_HRL34065_1011,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL34065_1011,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5952,EC9982823,BOM_PARAMETERS,5255,BOM1_HRL34145_1011,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL34145_1011,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5953,EC9982823,BOM_PARAMETERS,5257,BOM1_HRL34474_1011,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL34474_1011,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5954,EC9982823,BOM_PARAMETERS,5258,BOM1_HRL34576_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL34576_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5955,EC9982823,BOM_PARAMETERS,5259,BOM1_HRL34651_1009,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL34651_1009,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5956,EC9982823,BOM_PARAMETERS,5260,BOM1_HRL34657_1011,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL34657_1011,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5957,EC9982823,BOM_PARAMETERS,5261,BOM1_HRL34660_1011,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL34660_1011,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5958,EC9982823,BOM_PARAMETERS,5262,BOM1_HRL34920_1006,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL34920_1006,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5959,EC9982823,BOM_PARAMETERS,5263,BOM1_HRL35014_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL35014_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5960,EC9982823,BOM_PARAMETERS,5264,BOM1_HRL35037_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL35037_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5961,EC9982823,BOM_PARAMETERS,5265,BOM1_HRL35304_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL35304_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5962,EC9982823,BOM_PARAMETERS,5266,BOM1_HRL35368_1016,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL35368_1016,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5963,EC9982823,BOM_PARAMETERS,5267,BOM1_HRL35512_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL35512_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5964,EC9982823,BOM_PARAMETERS,5268,BOM1_HRL35512_1037,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL35512_1037,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5965,EC9982823,BOM_PARAMETERS,5269,BOM1_HRL35517_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL35517_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5966,EC9982823,BOM_PARAMETERS,5270,BOM1_HRL35524_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL35524_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5967,EC9982823,BOM_PARAMETERS,5271,BOM1_HRL35526_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL35526_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5968,EC9982823,BOM_PARAMETERS,5272,BOM1_HRL35529_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL35529_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5969,EC9982823,BOM_PARAMETERS,5273,BOM1_HRL35584_1014,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL35584_1014,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5970,EC9982823,BOM_PARAMETERS,5274,BOM1_HRL35663_1011,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL35663_1011,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5971,EC9982823,BOM_PARAMETERS,5275,BOM1_HRL35760_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL35760_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5972,EC9982823,BOM_PARAMETERS,5276,BOM1_HRL35837_1006,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL35837_1006,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5973,EC9982823,BOM_PARAMETERS,5277,BOM1_HRL36098_1011,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL36098_1011,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5974,EC9982823,BOM_PARAMETERS,5278,BOM1_HRL36156_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL36156_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5975,EC9982823,BOM_PARAMETERS,5279,BOM1_HRL36468_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL36468_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5976,EC9982823,BOM_PARAMETERS,5280,BOM1_HRL36550_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL36550_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5977,EC9982823,BOM_PARAMETERS,5281,BOM1_HRL36551_1011,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL36551_1011,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5978,EC9982823,BOM_PARAMETERS,5282,BOM1_HRL36575_1021,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL36575_1021,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5979,EC9982823,BOM_PARAMETERS,5283,BOM1_HRL36681_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL36681_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5980,EC9982823,BOM_PARAMETERS,5284,BOM1_HRL36819_1015,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL36819_1015,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5981,EC9982823,BOM_PARAMETERS,5285,BOM1_HRL36822_1015,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL36822_1015,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5982,EC9982823,BOM_PARAMETERS,5286,BOM1_HRL36873_1015,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL36873_1015,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5983,EC9982823,BOM_PARAMETERS,5287,BOM1_HRL36882_1015,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL36882_1015,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5984,EC9982823,BOM_PARAMETERS,5288,BOM1_HRL36890_1015,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL36890_1015,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5985,EC9982823,BOM_PARAMETERS,5289,BOM1_HRL36896_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL36896_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5986,EC9982823,BOM_PARAMETERS,5290,BOM1_HRL36904_1015,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL36904_1015,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5987,EC9982823,BOM_PARAMETERS,5291,BOM1_HRL36913_1015,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL36913_1015,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5988,EC9982823,BOM_PARAMETERS,5292,BOM1_HRL36933_1015,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL36933_1015,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5989,EC9982823,BOM_PARAMETERS,5293,BOM1_HRL36939_1015,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL36939_1015,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5990,EC9982823,BOM_PARAMETERS,5294,BOM1_HRL36940_1015,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL36940_1015,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5991,EC9982823,BOM_PARAMETERS,5295,BOM1_HRL36950_1037,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL36950_1037,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5992,EC9982823,BOM_PARAMETERS,5296,BOM1_HRL37297_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL37297_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5993,EC9982823,BOM_PARAMETERS,5297,BOM1_HRL37302_1009,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL37302_1009,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5994,EC9982823,BOM_PARAMETERS,5298,BOM1_HRL37311_1009,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL37311_1009,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5995,EC9982823,BOM_PARAMETERS,5299,BOM1_HRL37328_1009,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL37328_1009,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5996,EC9982823,BOM_PARAMETERS,5300,BOM1_HRL37400_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL37400_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5997,EC9982823,BOM_PARAMETERS,5301,BOM1_HRL37402_1009,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL37402_1009,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5998,EC9982823,BOM_PARAMETERS,5302,BOM1_HRL37404_1009,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL37404_1009,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
5999,EC9982823,BOM_PARAMETERS,5303,BOM1_HRL37417_1009,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL37417_1009,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
6000,EC9982823,BOM_PARAMETERS,5304,BOM1_HRL37445_1014,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL37445_1014,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
6001,EC9982823,BOM_PARAMETERS,5305,BOM1_HRL37450_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL37450_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
6002,EC9982823,BOM_PARAMETERS,5307,BOM1_HRL37725_1009,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL37725_1009,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
6003,EC9982823,BOM_PARAMETERS,5308,BOM1_HRL37746_1006,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL37746_1006,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
6004,EC9982823,BOM_PARAMETERS,5309,BOM1_HRL37794_1008,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL37794_1008,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
6005,EC9982823,BOM_PARAMETERS,5310,BOM1_HRL38077_1014,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL38077_1014,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
6006,EC9982823,BOM_PARAMETERS,5311,BOM1_HRL38079_1014,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL38079_1014,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
6007,EC9982823,BOM_PARAMETERS,5312,BOM1_HRL38089_3025,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL38089_3025,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
