Report Name,Validation Report for Planning BOM Maintenance Application UI
Report Time,7/8/2026, 04:15:45 CST
Trnx Type,ONETIME,Run By,APPL_TEAM

Summary,BOM_PARAMETERS,BOM_PRODUCED,BOM_CONSUMED,ITEM_BOM_ROUTING
Validated Count,17684,17684,12033,17235
Success Count,17684,17684,12030,11980
Error Count,0,0,3,5255
One Time Load,No

Error Details are below:
ERR_LOG_ID,ENG_CHANGE_ID,File name,ROW NUMBER,BOM_ID,Validation_sequence,Validation_description,Validation_ERROR_DETAILS,Remediation message
1329,EC9665908,ITEM_BOM_ROUTING,6004,PRIMARY_HRL52876_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL52876_1013 and erp_item_bom_routing_priority = 1,
1330,EC9665908,ITEM_BOM_ROUTING,6008,PRIMARY_HRL136638_1007,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL136638_1007 and erp_item_bom_routing_priority = 1,
1331,EC9665908,ITEM_BOM_ROUTING,6014,PRIMARY_HRL136638_1007,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL136638_1007 and erp_item_bom_routing_priority = 1,
1332,EC9665908,ITEM_BOM_ROUTING,6020,PRIMARY_HRL136638_1007,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL136638_1007 and erp_item_bom_routing_priority = 1,
1333,EC9665908,ITEM_BOM_ROUTING,6026,PRIMARY_HRL136638_1007,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL136638_1007 and erp_item_bom_routing_priority = 1,
1334,EC9665908,ITEM_BOM_ROUTING,6027,PRIMARY_HRL136638_1007,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL136638_1007 and erp_item_bom_routing_priority = 1,
1335,EC9665908,ITEM_BOM_ROUTING,6035,PRIMARY_HRL136639_1007,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL136639_1007 and erp_item_bom_routing_priority = 1,
1336,EC9665908,ITEM_BOM_ROUTING,6041,PRIMARY_HRL136639_1007,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL136639_1007 and erp_item_bom_routing_priority = 1,
1337,EC9665908,ITEM_BOM_ROUTING,6047,PRIMARY_HRL136639_1007,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL136639_1007 and erp_item_bom_routing_priority = 1,
1338,EC9665908,ITEM_BOM_ROUTING,6048,PRIMARY_HRL136639_1007,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL136639_1007 and erp_item_bom_routing_priority = 1,
1339,EC9665908,ITEM_BOM_ROUTING,6055,BOM1_HRL136689_1038,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL136689_1038 and erp_item_bom_routing_priority = 1,
1340,EC9665908,ITEM_BOM_ROUTING,6056,BOM1_HRL136689_1038,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL136689_1038 and erp_item_bom_routing_priority = 1,
1341,EC9665908,ITEM_BOM_ROUTING,6057,BOM1_HRL136689_1038,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL136689_1038 and erp_item_bom_routing_priority = 1,
1342,EC9665908,ITEM_BOM_ROUTING,6058,BOM1_HRL136689_1038,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL136689_1038 and erp_item_bom_routing_priority = 1,
1343,EC9665908,ITEM_BOM_ROUTING,6066,PRIMARY_HRL136715_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL136715_1013 and erp_item_bom_routing_priority = 1,
1344,EC9665908,ITEM_BOM_ROUTING,6069,BOM1_HRL136764_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL136764_1013 and erp_item_bom_routing_priority = 1,
1345,EC9665908,ITEM_BOM_ROUTING,6071,BOM1_HRL136766_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL136766_1013 and erp_item_bom_routing_priority = 1,
1346,EC9665908,ITEM_BOM_ROUTING,6072,BOM1_HRL136766_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL136766_1013 and erp_item_bom_routing_priority = 1,
1347,EC9665908,ITEM_BOM_ROUTING,6073,BOM1_HRL136766_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL136766_1013 and erp_item_bom_routing_priority = 1,
1348,EC9665908,ITEM_BOM_ROUTING,6074,BOM1_HRL136766_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL136766_1013 and erp_item_bom_routing_priority = 1,
1349,EC9665908,ITEM_BOM_ROUTING,6075,BOM1_HRL136766_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL136766_1013 and erp_item_bom_routing_priority = 1,
1350,EC9665908,ITEM_BOM_ROUTING,6077,BOM1_HRL136766_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL136766_1013 and erp_item_bom_routing_priority = 1,
1351,EC9665908,ITEM_BOM_ROUTING,6078,BOM1_HRL136766_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL136766_1013 and erp_item_bom_routing_priority = 1,
1352,EC9665908,ITEM_BOM_ROUTING,6079,BOM1_HRL136766_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL136766_1013 and erp_item_bom_routing_priority = 1,
1353,EC9665908,ITEM_BOM_ROUTING,6080,BOM1_HRL136766_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL136766_1013 and erp_item_bom_routing_priority = 1,
1354,EC9665908,ITEM_BOM_ROUTING,6082,BOM1_HRL136766_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL136766_1013 and erp_item_bom_routing_priority = 1,
1355,EC9665908,ITEM_BOM_ROUTING,6083,BOM1_HRL136766_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL136766_1013 and erp_item_bom_routing_priority = 1,
1356,EC9665908,ITEM_BOM_ROUTING,6085,BOM1_HRL136766_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL136766_1013 and erp_item_bom_routing_priority = 1,
1357,EC9665908,ITEM_BOM_ROUTING,6095,PRIMARY_HRL136868_1007,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL136868_1007 and erp_item_bom_routing_priority = NULL,
1358,EC9665908,ITEM_BOM_ROUTING,6096,PRIMARY_HRL136868_1007,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL136868_1007 and erp_item_bom_routing_priority = NULL,
1359,EC9665908,ITEM_BOM_ROUTING,6097,PRIMARY_HRL136868_1007,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL136868_1007 and erp_item_bom_routing_priority = 1,
1360,EC9665908,ITEM_BOM_ROUTING,6106,PRIMARY_HRL136944_1020,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL136944_1020 and erp_item_bom_routing_priority = 1,
1361,EC9665908,ITEM_BOM_ROUTING,6110,PRIMARY_HRL136952_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL136952_1013 and erp_item_bom_routing_priority = 1,
1362,EC9665908,ITEM_BOM_ROUTING,6133,PRIMARY_HRL131319_1037,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL131319_1037 and erp_item_bom_routing_priority = 1,
1363,EC9665908,ITEM_BOM_ROUTING,6146,PRIMARY_HRL137182_1020,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL137182_1020 and erp_item_bom_routing_priority = 1,
1364,EC9665908,ITEM_BOM_ROUTING,6154,BOM1_HRL137192_1020,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL137192_1020 and erp_item_bom_routing_priority = 1,
1365,EC9665908,ITEM_BOM_ROUTING,6165,PRIMARY_HRL137198_1030,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL137198_1030 and erp_item_bom_routing_priority = 1,
1366,EC9665908,ITEM_BOM_ROUTING,6170,BOM1_HRL137200_1007,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL137200_1007 and erp_item_bom_routing_priority = 3,
1367,EC9665908,ITEM_BOM_ROUTING,6172,BOM1_HRL137201_1007,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL137201_1007 and erp_item_bom_routing_priority = 1,
1368,EC9665908,ITEM_BOM_ROUTING,6174,BOM1_HRL137205_1007,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL137205_1007 and erp_item_bom_routing_priority = 1,
1369,EC9665908,ITEM_BOM_ROUTING,6182,BOM1_HRL137263_1008,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL137263_1008 and erp_item_bom_routing_priority = 0,
1370,EC9665908,ITEM_BOM_ROUTING,6186,BOM1_HRL137274_1009,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL137274_1009 and erp_item_bom_routing_priority = 1,
1371,EC9665908,ITEM_BOM_ROUTING,6191,PRIMARY_HRL137281_1020,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL137281_1020 and erp_item_bom_routing_priority = 1,
1372,EC9665908,ITEM_BOM_ROUTING,6192,PRIMARY_HRL137281_1020,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL137281_1020 and erp_item_bom_routing_priority = 1,
1373,EC9665908,ITEM_BOM_ROUTING,6194,PRIMARY_HRL136436_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL136436_1013 and erp_item_bom_routing_priority = 2,
1374,EC9665908,ITEM_BOM_ROUTING,6195,PRIMARY_HRL136436_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL136436_1013 and erp_item_bom_routing_priority = 1,
1375,EC9665908,ITEM_BOM_ROUTING,6196,PRIMARY_HRL136715_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL136715_1013 and erp_item_bom_routing_priority = 1,
1376,EC9665908,ITEM_BOM_ROUTING,6197,PRIMARY_HRL136715_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL136715_1013 and erp_item_bom_routing_priority = 1,
1377,EC9665908,ITEM_BOM_ROUTING,6200,BOM1_HRL137311_1020,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL137311_1020 and erp_item_bom_routing_priority = 1,
1378,EC9665908,ITEM_BOM_ROUTING,6209,PRIMARY_HRL13733_1019,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL13733_1019 and erp_item_bom_routing_priority = NULL,
1379,EC9665908,ITEM_BOM_ROUTING,6216,PRIMARY_HRL137382_3001,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL137382_3001 and erp_item_bom_routing_priority = 1,
1380,EC9665908,ITEM_BOM_ROUTING,6218,BOM1_HRL13742_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL13742_1013 and erp_item_bom_routing_priority = 1,
1381,EC9665908,ITEM_BOM_ROUTING,6219,BOM1_HRL13742_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL13742_1013 and erp_item_bom_routing_priority = 1,
1382,EC9665908,ITEM_BOM_ROUTING,6220,BOM1_HRL13742_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL13742_1013 and erp_item_bom_routing_priority = 1,
1383,EC9665908,ITEM_BOM_ROUTING,6221,BOM1_HRL13742_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL13742_1013 and erp_item_bom_routing_priority = 1,
1384,EC9665908,ITEM_BOM_ROUTING,6222,BOM1_HRL13742_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL13742_1013 and erp_item_bom_routing_priority = 1,
1385,EC9665908,ITEM_BOM_ROUTING,6223,BOM1_HRL13742_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL13742_1013 and erp_item_bom_routing_priority = 1,
1386,EC9665908,ITEM_BOM_ROUTING,6224,BOM1_HRL13742_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL13742_1013 and erp_item_bom_routing_priority = 1,
1387,EC9665908,ITEM_BOM_ROUTING,6235,BOM1_HRL137447_1019,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL137447_1019 and erp_item_bom_routing_priority = 1,
1388,EC9665908,ITEM_BOM_ROUTING,6248,BOM1_HRL137451_1019,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL137451_1019 and erp_item_bom_routing_priority = 1,
1389,EC9665908,ITEM_BOM_ROUTING,6251,BOM1_HRL137479_1008,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL137479_1008 and erp_item_bom_routing_priority = 0,
1390,EC9665908,ITEM_BOM_ROUTING,6252,BOM1_HRL137479_1008,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL137479_1008 and erp_item_bom_routing_priority = 0,
1391,EC9665908,ITEM_BOM_ROUTING,6255,BOM1_HRL137480_1008,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL137480_1008 and erp_item_bom_routing_priority = 0,
1392,EC9665908,ITEM_BOM_ROUTING,6256,BOM1_HRL137480_1008,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL137480_1008 and erp_item_bom_routing_priority = 0,
1393,EC9665908,ITEM_BOM_ROUTING,6257,BOM1_HRL137480_1008,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL137480_1008 and erp_item_bom_routing_priority = 0,
1394,EC9665908,ITEM_BOM_ROUTING,6258,BOM1_HRL137480_1008,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL137480_1008 and erp_item_bom_routing_priority = 0,
1395,EC9665908,ITEM_BOM_ROUTING,6259,BOM1_HRL137480_1008,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL137480_1008 and erp_item_bom_routing_priority = 0,
1396,EC9665908,ITEM_BOM_ROUTING,6260,BOM1_HRL137480_1008,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL137480_1008 and erp_item_bom_routing_priority = 0,
1397,EC9665908,ITEM_BOM_ROUTING,6263,BOM1_HRL137481_1008,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL137481_1008 and erp_item_bom_routing_priority = 0,
1398,EC9665908,ITEM_BOM_ROUTING,6267,PRIMARY_HRL137507_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL137507_1013 and erp_item_bom_routing_priority = 1,
1399,EC9665908,ITEM_BOM_ROUTING,6281,BOM1_HRL137632_1038,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL137632_1038 and erp_item_bom_routing_priority = 1,
1400,EC9665908,ITEM_BOM_ROUTING,6283,BOM1_HRL137633_1038,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL137633_1038 and erp_item_bom_routing_priority = 1,
1401,EC9665908,ITEM_BOM_ROUTING,6284,BOM1_HRL137633_1038,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL137633_1038 and erp_item_bom_routing_priority = 1,
1402,EC9665908,ITEM_BOM_ROUTING,6288,BOM1_HRL137649_1009,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL137649_1009 and erp_item_bom_routing_priority = 1,
1403,EC9665908,ITEM_BOM_ROUTING,6293,BOM1_HRL137650_1009,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL137650_1009 and erp_item_bom_routing_priority = 1,
1404,EC9665908,ITEM_BOM_ROUTING,6296,BOM1_HRL137651_1009,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL137651_1009 and erp_item_bom_routing_priority = 1,
1405,EC9665908,ITEM_BOM_ROUTING,6301,BOM1_HRL137652_1009,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL137652_1009 and erp_item_bom_routing_priority = 1,
1406,EC9665908,ITEM_BOM_ROUTING,6302,BOM1_HRL137652_1009,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL137652_1009 and erp_item_bom_routing_priority = 1,
1407,EC9665908,ITEM_BOM_ROUTING,6312,BOM1_HRL137660_1009,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL137660_1009 and erp_item_bom_routing_priority = 1,
1408,EC9665908,ITEM_BOM_ROUTING,6314,BOM1_HRL137662_1009,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL137662_1009 and erp_item_bom_routing_priority = 1,
1409,EC9665908,ITEM_BOM_ROUTING,6316,PRIMARY_HRL137681_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL137681_1013 and erp_item_bom_routing_priority = 1,
1410,EC9665908,ITEM_BOM_ROUTING,6329,PRIMARY_HRL13775_1008,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL13775_1008 and erp_item_bom_routing_priority = 1,
1411,EC9665908,ITEM_BOM_ROUTING,6330,PRIMARY_HRL13775_1008,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL13775_1008 and erp_item_bom_routing_priority = 1,
1412,EC9665908,ITEM_BOM_ROUTING,6332,BOM1_HRL13779_1020,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL13779_1020 and erp_item_bom_routing_priority = 1,
1413,EC9665908,ITEM_BOM_ROUTING,6340,BOM1_HRL137851_1038,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL137851_1038 and erp_item_bom_routing_priority = 1,
1414,EC9665908,ITEM_BOM_ROUTING,6341,BOM1_HRL137851_1038,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL137851_1038 and erp_item_bom_routing_priority = 1,
1415,EC9665908,ITEM_BOM_ROUTING,6356,PRIMARY_HRL138035_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL138035_1013 and erp_item_bom_routing_priority = 1,
1416,EC9665908,ITEM_BOM_ROUTING,6357,PRIMARY_HRL138035_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL138035_1013 and erp_item_bom_routing_priority = 12,
1417,EC9665908,ITEM_BOM_ROUTING,6358,PRIMARY_HRL138035_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL138035_1013 and erp_item_bom_routing_priority = 3,
1418,EC9665908,ITEM_BOM_ROUTING,6365,PRIMARY_HRL138038_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL138038_1013 and erp_item_bom_routing_priority = 1,
1419,EC9665908,ITEM_BOM_ROUTING,6368,PRIMARY_HRL138054_1030,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL138054_1030 and erp_item_bom_routing_priority = 1,
1420,EC9665908,ITEM_BOM_ROUTING,6370,PRIMARY_HRL138062_3001,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL138062_3001 and erp_item_bom_routing_priority = 1,
1421,EC9665908,ITEM_BOM_ROUTING,6372,PRIMARY_HRL138063_3001,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL138063_3001 and erp_item_bom_routing_priority = 1,
1422,EC9665908,ITEM_BOM_ROUTING,6376,BOM1_HRL138071_1038,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL138071_1038 and erp_item_bom_routing_priority = 1,
1423,EC9665908,ITEM_BOM_ROUTING,6385,BOM1_HRL138072_1038,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL138072_1038 and erp_item_bom_routing_priority = 1,
1424,EC9665908,ITEM_BOM_ROUTING,6394,BOM1_HRL138073_1038,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL138073_1038 and erp_item_bom_routing_priority = 1,
1425,EC9665908,ITEM_BOM_ROUTING,6403,BOM1_HRL138074_1038,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL138074_1038 and erp_item_bom_routing_priority = 1,
1426,EC9665908,ITEM_BOM_ROUTING,6406,PRIMARY_HRL88380_1037,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL88380_1037 and erp_item_bom_routing_priority = 3,
1427,EC9665908,ITEM_BOM_ROUTING,6413,PRIMARY_HRL138199_1020,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL138199_1020 and erp_item_bom_routing_priority = NULL,
1428,EC9665908,ITEM_BOM_ROUTING,6414,PRIMARY_HRL138199_1020,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL138199_1020 and erp_item_bom_routing_priority = NULL,
1429,EC9665908,ITEM_BOM_ROUTING,6417,PRIMARY_HRL138227_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL138227_1013 and erp_item_bom_routing_priority = 1,
1430,EC9665908,ITEM_BOM_ROUTING,6422,PRIMARY_HRL138357_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL138357_1013 and erp_item_bom_routing_priority = 1,
1431,EC9665908,ITEM_BOM_ROUTING,6423,PRIMARY_HRL138357_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL138357_1013 and erp_item_bom_routing_priority = 2,
1432,EC9665908,ITEM_BOM_ROUTING,6429,PRIMARY_HRL138382_3001,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL138382_3001 and erp_item_bom_routing_priority = NULL,
1433,EC9665908,ITEM_BOM_ROUTING,6430,PRIMARY_HRL138382_3001,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL138382_3001 and erp_item_bom_routing_priority = NULL,
1434,EC9665908,ITEM_BOM_ROUTING,6434,PRIMARY_HRL138384_3001,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL138384_3001 and erp_item_bom_routing_priority = NULL,
1435,EC9665908,ITEM_BOM_ROUTING,6439,BOM1_HRL138392_1008,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL138392_1008 and erp_item_bom_routing_priority = 1,
1436,EC9665908,ITEM_BOM_ROUTING,6441,BOM1_HRL138393_1008,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL138393_1008 and erp_item_bom_routing_priority = 1,
1437,EC9665908,ITEM_BOM_ROUTING,6459,PRIMARY_HRL138652_1038,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL138652_1038 and erp_item_bom_routing_priority = NULL,
1438,EC9665908,ITEM_BOM_ROUTING,6468,BOM1_HRL138704_1020,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL138704_1020 and erp_item_bom_routing_priority = 1,
1439,EC9665908,ITEM_BOM_ROUTING,6472,PRIMARY_HRL138709_1038,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL138709_1038 and erp_item_bom_routing_priority = 1,
1440,EC9665908,ITEM_BOM_ROUTING,6475,BOM1_HRL138730_1020,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL138730_1020 and erp_item_bom_routing_priority = 1,
1441,EC9665908,ITEM_BOM_ROUTING,6479,PRIMARY_HRL138755_1038,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL138755_1038 and erp_item_bom_routing_priority = 1,
1442,EC9665908,ITEM_BOM_ROUTING,6485,BOM1_HRL138770_1038,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL138770_1038 and erp_item_bom_routing_priority = 1,
1443,EC9665908,ITEM_BOM_ROUTING,6487,BOM1_HRL138770_1038,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL138770_1038 and erp_item_bom_routing_priority = 1,
1444,EC9665908,ITEM_BOM_ROUTING,6496,BOM1_HRL138771_1038,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL138771_1038 and erp_item_bom_routing_priority = 1,
1445,EC9665908,ITEM_BOM_ROUTING,6497,BOM1_HRL138771_1038,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL138771_1038 and erp_item_bom_routing_priority = 1,
1446,EC9665908,ITEM_BOM_ROUTING,6510,BOM1_HRL138772_1038,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL138772_1038 and erp_item_bom_routing_priority = 1,
1447,EC9665908,ITEM_BOM_ROUTING,6511,BOM1_HRL138772_1038,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL138772_1038 and erp_item_bom_routing_priority = 1,
1448,EC9665908,ITEM_BOM_ROUTING,6524,BOM1_HRL138773_1038,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL138773_1038 and erp_item_bom_routing_priority = 1,
1449,EC9665908,ITEM_BOM_ROUTING,6525,BOM1_HRL138773_1038,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL138773_1038 and erp_item_bom_routing_priority = 1,
1450,EC9665908,ITEM_BOM_ROUTING,6531,BOM1_HRL138776_1038,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL138776_1038 and erp_item_bom_routing_priority = 1,
1451,EC9665908,ITEM_BOM_ROUTING,6532,BOM1_HRL138776_1038,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL138776_1038 and erp_item_bom_routing_priority = 1,
1452,EC9665908,ITEM_BOM_ROUTING,6537,BOM1_HRL138797_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL138797_1013 and erp_item_bom_routing_priority = 1,
1453,EC9665908,ITEM_BOM_ROUTING,6538,BOM1_HRL138797_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL138797_1013 and erp_item_bom_routing_priority = 1,
1454,EC9665908,ITEM_BOM_ROUTING,6539,BOM1_HRL138797_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL138797_1013 and erp_item_bom_routing_priority = 1,
1455,EC9665908,ITEM_BOM_ROUTING,6545,PRIMARY_HRL138803_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL138803_1013 and erp_item_bom_routing_priority = 1,
1456,EC9665908,ITEM_BOM_ROUTING,6549,PRIMARY_HRL138806_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL138806_1013 and erp_item_bom_routing_priority = 1,
1457,EC9665908,ITEM_BOM_ROUTING,6552,BOM1_HRL13881_1007,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL13881_1007 and erp_item_bom_routing_priority = 1,
1458,EC9665908,ITEM_BOM_ROUTING,6554,BOM1_HRL13881_1007,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL13881_1007 and erp_item_bom_routing_priority = 2,
1459,EC9665908,ITEM_BOM_ROUTING,6566,BOM1_HRL13881_1009,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL13881_1009 and erp_item_bom_routing_priority = 1,
1460,EC9665908,ITEM_BOM_ROUTING,6574,PRIMARY_HRL138845_3001,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL138845_3001 and erp_item_bom_routing_priority = 2,
1461,EC9665908,ITEM_BOM_ROUTING,6576,PRIMARY_HRL138846_3001,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL138846_3001 and erp_item_bom_routing_priority = NULL,
1462,EC9665908,ITEM_BOM_ROUTING,6586,BOM1_HRL138855_1020,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL138855_1020 and erp_item_bom_routing_priority = 1,
1463,EC9665908,ITEM_BOM_ROUTING,6616,BOM1_HRL138964_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL138964_1013 and erp_item_bom_routing_priority = 1,
